id,location_srs,location_x,location_y,operator,elevation,slope,aspect,actively_saved,actively_saved_on_year,actively_saved_on_month,actively_saved_on_day,plot_file,land_use,number_of_trees,agroforestry_types,tree_covers,vhr_imagery_available,year_of_imagery,other_tree_cover,confidence_level,confidence_range,percent_confidence,Department
86027,EPSG:4326,-77.25,3.4,Dancan_nyabero,,15,8.33792,TRUE,2018,4,5,Valle.csv,forest,28,none,1,FALSE,,11,medium,6,12,Valle
85686,EPSG:4326,-77.25,3.45,Dancan_nyabero,,12,1.37288,TRUE,2018,4,4,Valle.csv,forest,15,none,1,FALSE,,9,medium,4,10,Valle
85345,EPSG:4326,-77.25,3.5,Dancan_nyabero,,56,7.72856,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
85004,EPSG:4326,-77.25,3.55,joan_atibo,,20,0.92804,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
82958,EPSG:4326,-77.25,3.85,joan_atibo,,51,2.26759,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2009,15,high,8,14,Valle
82617,EPSG:4326,-77.25,3.9,joan_atibo,,52,0.51209,TRUE,2018,4,3,Valle.csv,forest,48,none,1,TRUE,2009,15,high,8,14,Valle
82276,EPSG:4326,-77.25,3.95,Dancan_nyabero,,110,3.65584,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81253,EPSG:4326,-77.25,4.1,Dancan_nyabero,,29,1.81917,FALSE,2018,4,3,Valle.csv,,,,,,,,,,,Valle
80912,EPSG:4326,-77.25,4.15,Dancan_nyabero,,43,1.96563,FALSE,2018,4,3,Valle.csv,,,,,,,,,,,Valle
87733,EPSG:4326,-77.2,3.15,joan_atibo,,183,5.3958,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
87392,EPSG:4326,-77.2,3.2,joan_atibo,,158,3.95224,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87051,EPSG:4326,-77.2,3.25,joan_atibo,,86,3.61499,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86710,EPSG:4326,-77.2,3.3,joan_atibo,,77,3.89966,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,1,high,7,13,Valle
86369,EPSG:4326,-77.2,3.35,SAMUEL KAMBO,,102,5.48997,TRUE,2018,4,5,Valle.csv,forest,46,none,1,FALSE,,15,high,7,13,Valle
86028,EPSG:4326,-77.2,3.4,Dancan_nyabero,,205,2.01461,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
85687,EPSG:4326,-77.2,3.45,Dancan_nyabero,,151,5.17925,TRUE,2018,4,4,Valle.csv,forest,30,none,1,FALSE,,12,medium,6,12,Valle
85346,EPSG:4326,-77.2,3.5,Dancan_nyabero,,10,0.62181,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
85005,EPSG:4326,-77.2,3.55,joan_atibo,,20,3.03626,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
84664,EPSG:4326,-77.2,3.6,joan_atibo,,18,0,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
82959,EPSG:4326,-77.2,3.85,joan_atibo,,42,0.62181,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
82618,EPSG:4326,-77.2,3.9,joan_atibo,,41,0.7068,FALSE,2018,4,3,Valle.csv,,,,,,,,,,,Valle
82277,EPSG:4326,-77.2,3.95,Dancan_nyabero,,21,5.32397,TRUE,2018,4,4,Valle.csv,wetlands,0,none,1,FALSE,,1,very_high,9,15,Valle
81936,EPSG:4326,-77.2,4,Dancan_nyabero,,67,2.1105,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81254,EPSG:4326,-77.2,4.1,Dancan_nyabero,,27,0.57545,TRUE,2018,4,3,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
80913,EPSG:4326,-77.2,4.15,Dancan_nyabero,,70,3.52213,FALSE,2018,4,3,Valle.csv,,,,,,,,,,,Valle
88075,EPSG:4326,-77.15,3.1,Dancan_nyabero,,593,11.52561,TRUE,2018,4,3,Valle.csv,forest,48,none,1,FALSE,,15,very_high,9,15,Valle
87734,EPSG:4326,-77.15,3.15,joan_atibo,,252,10.75103,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87393,EPSG:4326,-77.15,3.2,joan_atibo,,234,5.95599,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87052,EPSG:4326,-77.15,3.25,joan_atibo,,153,4.56505,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86711,EPSG:4326,-77.15,3.3,joan_atibo,,149,1.39499,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86370,EPSG:4326,-77.15,3.35,SAMUEL KAMBO,,64,2.32376,TRUE,2018,4,5,Valle.csv,forest,45,none,1,FALSE,,15,very_high,9,15,Valle
86029,EPSG:4326,-77.15,3.4,Dancan_nyabero,,41,0.76405,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
85688,EPSG:4326,-77.15,3.45,Dancan_nyabero,,80,2.87359,TRUE,2018,4,4,Valle.csv,forest,40,none,1,FALSE,,14,medium,5,11,Valle
85347,EPSG:4326,-77.15,3.5,Dancan_nyabero,,51,5.15708,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,5,11,Valle
85006,EPSG:4326,-77.15,3.55,joan_atibo,,43,4.55569,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
84665,EPSG:4326,-77.15,3.6,joan_atibo,,103,3.49253,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
83983,EPSG:4326,-77.15,3.7,joan_atibo,,19,0.82545,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,high,8,13,Valle
83642,EPSG:4326,-77.15,3.75,joan_atibo,,0,0,TRUE,2018,4,4,Valle.csv,forest,38,none,1,TRUE,2016,13,high,8,14,Valle
82619,EPSG:4326,-77.15,3.9,joan_atibo,,53,1.20994,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
82278,EPSG:4326,-77.15,3.95,Dancan_nyabero,,63,1.20994,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
81937,EPSG:4326,-77.15,4,Dancan_nyabero,,69,1.52595,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81596,EPSG:4326,-77.15,4.05,Dancan_nyabero,,28,2.87492,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81255,EPSG:4326,-77.15,4.1,Dancan_nyabero,,22,2.06288,TRUE,2018,4,3,Valle.csv,forest,45,none,1,FALSE,,15,high,8,14,Valle
80914,EPSG:4326,-77.15,4.15,Dancan_nyabero,,15,2.32786,TRUE,2018,4,3,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
88076,EPSG:4326,-77.1,3.1,Dancan_nyabero,,761,5.00952,TRUE,2018,4,3,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
87735,EPSG:4326,-77.1,3.15,joan_atibo,,398,18.50365,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87394,EPSG:4326,-77.1,3.2,joan_atibo,,198,11.02017,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87053,EPSG:4326,-77.1,3.25,joan_atibo,,205,4.59427,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86712,EPSG:4326,-77.1,3.3,joan_atibo,,165,8.14727,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,1,high,7,13,Valle
86371,EPSG:4326,-77.1,3.35,SAMUEL KAMBO,,182,4.91037,TRUE,2018,4,5,Valle.csv,forest,47,none,1,FALSE,,15,high,8,14,Valle
86030,EPSG:4326,-77.1,3.4,Dancan_nyabero,,137,5.48721,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
85689,EPSG:4326,-77.1,3.45,Dancan_nyabero,,119,6.01571,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
85348,EPSG:4326,-77.1,3.5,Dancan_nyabero,,159,3.21232,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,5,11,Valle
85007,EPSG:4326,-77.1,3.55,joan_atibo,,77,1.18194,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
84666,EPSG:4326,-77.1,3.6,joan_atibo,,39,1.33329,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
84325,EPSG:4326,-77.1,3.65,joan_atibo,,34,1.6465,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83984,EPSG:4326,-77.1,3.7,joan_atibo,,10,0.71219,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
83643,EPSG:4326,-77.1,3.75,joan_atibo,,12,0.71219,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
83302,EPSG:4326,-77.1,3.8,joan_atibo,,13,0.70136,TRUE,2018,4,4,Valle.csv,forest,47,none,1,TRUE,2014,15,high,8,14,Valle
82620,EPSG:4326,-77.1,3.9,joan_atibo,,7,1.12896,TRUE,2018,4,3,Valle.csv,otherland,10,none,1,TRUE,2014,8,high,8,14,Valle
82279,EPSG:4326,-77.1,3.95,Dancan_nyabero,,33,1.21625,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
81938,EPSG:4326,-77.1,4,Dancan_nyabero,,63,0.95946,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81597,EPSG:4326,-77.1,4.05,Dancan_nyabero,,63,2.57406,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81256,EPSG:4326,-77.1,4.1,Dancan_nyabero,,37,2.71833,TRUE,2018,4,3,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
88077,EPSG:4326,-77.05,3.1,Dancan_nyabero,,1856,44.55746,FALSE,2018,4,3,Valle.csv,,,,,,,,,,,Valle
87736,EPSG:4326,-77.05,3.15,joan_atibo,,812,18.00287,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
87395,EPSG:4326,-77.05,3.2,joan_atibo,,900,20.28799,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
87054,EPSG:4326,-77.05,3.25,joan_atibo,,768,29.33363,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86713,EPSG:4326,-77.05,3.3,joan_atibo,,270,11.20352,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86372,EPSG:4326,-77.05,3.35,SAMUEL KAMBO,,546,8.80897,TRUE,2018,4,5,Valle.csv,forest,47,none,1,FALSE,,15,high,7,13,Valle
86031,EPSG:4326,-77.05,3.4,Dancan_nyabero,,304,3.82976,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
85690,EPSG:4326,-77.05,3.45,Dancan_nyabero,,324,20.34826,TRUE,2018,4,4,Valle.csv,forest,18,none,1,FALSE,,9,medium,6,12,Valle
85349,EPSG:4326,-77.05,3.5,Dancan_nyabero,,282,9.63523,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
85008,EPSG:4326,-77.05,3.55,joan_atibo,,179,5.16002,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,5,11,Valle
84667,EPSG:4326,-77.05,3.6,joan_atibo,,79,6.62591,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
84326,EPSG:4326,-77.05,3.65,joan_atibo,,16,1.26179,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83985,EPSG:4326,-77.05,3.7,joan_atibo,,55,2.50108,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
83644,EPSG:4326,-77.05,3.75,joan_atibo,,21,1.39568,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
83303,EPSG:4326,-77.05,3.8,joan_atibo,,13,0.48324,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Valle
82962,EPSG:4326,-77.05,3.85,joan_atibo,,8,0.78748,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Valle
82280,EPSG:4326,-77.05,3.95,Dancan_nyabero,,30,2.44432,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81939,EPSG:4326,-77.05,4,Dancan_nyabero,,38,0.9976,TRUE,2018,4,4,Valle.csv,forest,40,none,1,FALSE,,14,high,8,14,Valle
81598,EPSG:4326,-77.05,4.05,Dancan_nyabero,,38,1.9505,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81257,EPSG:4326,-77.05,4.1,Dancan_nyabero,,44,1.5083,TRUE,2018,4,3,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
88078,EPSG:4326,-77,3.1,Dancan_nyabero,,1003,20.5257,FALSE,2018,4,3,Valle.csv,,,,,,,,,,,Valle
87737,EPSG:4326,-77,3.15,joan_atibo,,330,21.23128,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87396,EPSG:4326,-77,3.2,joan_atibo,,1444,19.92577,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
87055,EPSG:4326,-77,3.25,joan_atibo,,1111,11.93234,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86714,EPSG:4326,-77,3.3,joan_atibo,,668,2.75563,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86373,EPSG:4326,-77,3.35,SAMUEL KAMBO,,727,19.60734,TRUE,2018,4,5,Valle.csv,forest,46,none,1,FALSE,,15,high,8,14,Valle
86032,EPSG:4326,-77,3.4,Dancan_nyabero,,555,12.39976,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
85691,EPSG:4326,-77,3.45,Dancan_nyabero,,599,16.6632,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
85350,EPSG:4326,-77,3.5,Dancan_nyabero,,921,27.25426,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
85009,EPSG:4326,-77,3.55,joan_atibo,,390,15.4651,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
84668,EPSG:4326,-77,3.6,joan_atibo,,121,5.93822,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
84327,EPSG:4326,-77,3.65,joan_atibo,,63,4.19472,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83986,EPSG:4326,-77,3.7,joan_atibo,,76,3.3217,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
83645,EPSG:4326,-77,3.75,joan_atibo,,39,1.4302,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
83304,EPSG:4326,-77,3.8,joan_atibo,,22,2.06704,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Valle
82963,EPSG:4326,-77,3.85,joan_atibo,,15,1.70358,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Valle
82622,EPSG:4326,-77,3.9,joan_atibo,,12,0.90189,TRUE,2018,4,4,Valle.csv,otherland,12,none,1,TRUE,2014,8,high,7,13,Valle
82281,EPSG:4326,-77,3.95,Dancan_nyabero,,39,0.3155,TRUE,2018,4,4,Valle.csv,forest,29,none,1,FALSE,,11,high,7,13,Valle
81940,EPSG:4326,-77,4,Dancan_nyabero,,40,0.79835,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81599,EPSG:4326,-77,4.05,Dancan_nyabero,,32,0.34171,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
81258,EPSG:4326,-77,4.1,Dancan_nyabero,,34,0.49498,FALSE,2018,4,3,Valle.csv,,,,,,,,,,,Valle
88079,EPSG:4326,-76.95,3.1,Dancan_nyabero,,551,17.85438,TRUE,2018,4,3,Valle.csv,cropland,9,agrisilvicultural,7,FALSE,,1,medium,5,11,Valle
87738,EPSG:4326,-76.95,3.15,joan_atibo,,656,16.73309,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87397,EPSG:4326,-76.95,3.2,joan_atibo,,1396,2.30767,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
87056,EPSG:4326,-76.95,3.25,joan_atibo,,1937,16.12369,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
86715,EPSG:4326,-76.95,3.3,joan_atibo,,1485,42.24708,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
86374,EPSG:4326,-76.95,3.35,SAMUEL KAMBO,,1128,19.25601,TRUE,2018,4,5,Valle.csv,forest,47,none,1,FALSE,,15,high,7,13,Valle
86033,EPSG:4326,-76.95,3.4,Dancan_nyabero,,967,20.84558,TRUE,2018,4,5,Valle.csv,forest,46,none,1,FALSE,,15,high,7,13,Valle
85692,EPSG:4326,-76.95,3.45,Dancan_nyabero,,1133,16.77095,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,5,11,Valle
85351,EPSG:4326,-76.95,3.5,Dancan_nyabero,,620,7.12158,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,5,11,Valle
85010,EPSG:4326,-76.95,3.55,joan_atibo,,564,18.85256,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
84669,EPSG:4326,-76.95,3.6,joan_atibo,,807,18.65688,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
84328,EPSG:4326,-76.95,3.65,joan_atibo,,313,5.75597,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
83987,EPSG:4326,-76.95,3.7,joan_atibo,,52,1.65577,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
83646,EPSG:4326,-76.95,3.75,joan_atibo,,62,9.32912,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
83305,EPSG:4326,-76.95,3.8,joan_atibo,,91,4.43618,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Valle
82964,EPSG:4326,-76.95,3.85,joan_atibo,,65,2.66944,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2014,15,high,9,15,Valle
82623,EPSG:4326,-76.95,3.9,joan_atibo,,67,2.28897,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Valle
82282,EPSG:4326,-76.95,3.95,Dancan_nyabero,,31,2.07443,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,high,8,14,Valle
81941,EPSG:4326,-76.95,4,Dancan_nyabero,,35,1.55327,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,high,7,13,Valle
81600,EPSG:4326,-76.95,4.05,Dancan_nyabero,,35,0.84945,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
88080,EPSG:4326,-76.9,3.1,Dancan_nyabero,,1003,19.09169,TRUE,2018,4,3,Valle.csv,cropland,10,agrisilvicultural,8,FALSE,,1,medium,5,11,Valle
87739,EPSG:4326,-76.9,3.15,joan_atibo,,916,20.33811,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
87398,EPSG:4326,-76.9,3.2,joan_atibo,,662,19.75178,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87057,EPSG:4326,-76.9,3.25,joan_atibo,,1407,29.09921,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
86716,EPSG:4326,-76.9,3.3,joan_atibo,,1782,19.83442,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86375,EPSG:4326,-76.9,3.35,SAMUEL KAMBO,,1438,18.43345,TRUE,2018,4,5,Valle.csv,forest,46,none,1,FALSE,,15,high,7,13,Valle
86034,EPSG:4326,-76.9,3.4,Dancan_nyabero,,1518,15.72781,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
85693,EPSG:4326,-76.9,3.45,Dancan_nyabero,,1506,35.33098,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
85352,EPSG:4326,-76.9,3.5,Dancan_nyabero,,1334,22.32814,TRUE,2018,4,4,Valle.csv,forest,20,none,1,FALSE,,10,medium,5,11,Valle
85011,EPSG:4326,-76.9,3.55,joan_atibo,,964,22.50072,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
84670,EPSG:4326,-76.9,3.6,joan_atibo,,1043,17.69196,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
84329,EPSG:4326,-76.9,3.65,joan_atibo,,291,16.95702,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83988,EPSG:4326,-76.9,3.7,joan_atibo,,530,14.69366,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83647,EPSG:4326,-76.9,3.75,joan_atibo,,398,19.94156,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83306,EPSG:4326,-76.9,3.8,joan_atibo,,191,4.86674,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
82965,EPSG:4326,-76.9,3.85,joan_atibo,,123,5.09855,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,very_high,9,15,Valle
82624,EPSG:4326,-76.9,3.9,joan_atibo,,167,4.85035,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,high,8,14,Valle
82283,EPSG:4326,-76.9,3.95,Dancan_nyabero,,42,1.02503,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,very_high,9,15,Valle
81942,EPSG:4326,-76.9,4,Dancan_nyabero,,51,4.27904,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,high,8,14,Valle
81601,EPSG:4326,-76.9,4.05,Dancan_nyabero,,56,2.13256,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,very_high,9,15,Valle
88081,EPSG:4326,-76.85,3.1,Dancan_nyabero,,1315,1.83903,FALSE,2018,4,3,Valle.csv,,,,,,,,,,,Valle
87740,EPSG:4326,-76.85,3.15,joan_atibo,,1415,18.80239,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
87399,EPSG:4326,-76.85,3.2,joan_atibo,,1166,16.28061,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
87058,EPSG:4326,-76.85,3.25,joan_atibo,,1626,12.22995,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
86717,EPSG:4326,-76.85,3.3,joan_atibo,,2294,14.33168,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86376,EPSG:4326,-76.85,3.35,SAMUEL KAMBO,,2196,16.34413,TRUE,2018,4,5,Valle.csv,forest,42,none,1,FALSE,,14,high,7,13,Valle
86035,EPSG:4326,-76.85,3.4,Dancan_nyabero,,1575,13.04784,TRUE,2018,4,5,Valle.csv,forest,45,none,1,FALSE,,15,high,7,13,Valle
85694,EPSG:4326,-76.85,3.45,Dancan_nyabero,,1131,8.96508,TRUE,2018,4,4,Valle.csv,forest,32,none,1,FALSE,,12,high,7,13,Valle
85353,EPSG:4326,-76.85,3.5,Dancan_nyabero,,1036,14.05437,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
85012,EPSG:4326,-76.85,3.55,Dancan_nyabero,,1258,15.24072,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
84671,EPSG:4326,-76.85,3.6,joan_atibo,,429,27.50992,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
84330,EPSG:4326,-76.85,3.65,joan_atibo,,783,26.23227,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83989,EPSG:4326,-76.85,3.7,joan_atibo,,1204,22.48367,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83648,EPSG:4326,-76.85,3.75,joan_atibo,,664,6.53488,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
83307,EPSG:4326,-76.85,3.8,joan_atibo,,866,8.23233,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
82966,EPSG:4326,-76.85,3.85,joan_atibo,,203,8.08378,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,very_high,9,15,Valle
82625,EPSG:4326,-76.85,3.9,joan_atibo,,185,2.19046,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,high,8,14,Valle
82284,EPSG:4326,-76.85,3.95,Dancan_nyabero,,93,3.42646,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,very_high,9,15,Valle
81943,EPSG:4326,-76.85,4,Dancan_nyabero,,125,2.25915,TRUE,2018,4,4,Valle.csv,forest,48,none,1,TRUE,2016,15,very_high,9,15,Valle
88082,EPSG:4326,-76.8,3.1,Dancan_nyabero,,2185,24.69686,TRUE,2018,4,3,Valle.csv,forest,38,silvopastoral,13,FALSE,,1,medium,5,11,Valle
87741,EPSG:4326,-76.8,3.15,joan_atibo,,2287,13.2915,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
87400,EPSG:4326,-76.8,3.2,joan_atibo,,2452,27.26018,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
87059,EPSG:4326,-76.8,3.25,joan_atibo,,2055,13.69566,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
86718,EPSG:4326,-76.8,3.3,joan_atibo,,2860,24.63148,FALSE,2018,4,5,Valle.csv,,,,,,,,,,,Valle
86377,EPSG:4326,-76.8,3.35,SAMUEL KAMBO,,2522,14.68459,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,8,14,Valle
86036,EPSG:4326,-76.8,3.4,Dancan_nyabero,,1705,19.6782,TRUE,2018,4,5,Valle.csv,forest,48,none,1,FALSE,,15,high,7,13,Valle
85695,EPSG:4326,-76.8,3.45,Dancan_nyabero,,1537,17.16635,TRUE,2018,4,4,Valle.csv,forest,48,none,1,FALSE,,15,medium,6,12,Valle
85354,EPSG:4326,-76.8,3.5,Dancan_nyabero,,1535,7.77327,FALSE,2018,4,4,Valle.csv,,,,,,,,,,,Valle
